2023-11-25 21:57:13,354 logger       DEBUG    Triangle<A:Coordinate<x:20.9095156136808, y:410.241584925467, z:0.0>, B:Coordinate<x:40.3180931515552, y:410.199849093171, z:-13.1001425794933>, C:Coordinate<x:19.8861310769664, y:410.241584925467, z:-6.46139566877567>> => Triangle<A:Coordinate<x:312, y:259, z:0.0>, B:Coordinate<x:313, y:255, z:0.0>, C:Coordinate<x:309, y:257, z:0.0>>
2023-11-25 21:57:13,403 logger       DEBUG    Triangle<A:Coordinate<x:-115.85246271227, y:122.35592766776, z:-1.41873661943416e-14>, B:Coordinate<x:-115.28853748934, y:130.559337341636, z:-1.41183075532336e-14>, C:Coordinate<x:-109.645914833375, y:130.559337341636, z:35.6261173408394>> => Triangle<A:Coordinate<x:153, y:191, z:0.0>, B:Coordinate<x:157, y:193, z:0.0>, C:Coordinate<x:177, y:207, z:0.0>>
2023-11-25 21:57:13,403 logger       DEBUG    Triangle<A:Coordinate<x:-115.28853748934, y:130.559337341636, z:-1.41183075532336e-14>, B:Coordinate<x:-108.228691708556, y:141.884783181632, z:35.1656336336287>, C:Coordinate<x:-109.645914833375, y:130.559337341636, z:35.6261173408394>> => Triangle<A:Coordinate<x:157, y:193, z:0.0>, B:Coordinate<x:183, y:210, z:0.0>, C:Coordinate<x:177, y:207, z:0.0>>
2023-11-25 21:57:13,403 logger       DEBUG    Triangle<A:Coordinate<x:-115.28853748934, y:130.559337341636, z:-1.41183075532336e-14>, B:Coordinate<x:-113.798380910276, y:141.884783181632, z:-1.39358220317423e-14>, C:Coordinate<x:-108.228691708556, y:141.884783181632, z:35.1656336336287>> => Triangle<A:Coordinate<x:157, y:193, z:0.0>, B:Coordinate<x:163, y:197, z:0.0>, C:Coordinate<x:183, y:210, z:0.0>>
2023-11-25 21:57:13,403 logger       DEBUG    Triangle<A:Coordinate<x:-113.798380910276, y:141.884783181632, z:-1.39358220317423e-14>, B:Coordinate<x:-105.445680309116, y:154.606819347752, z:34.2613784151101>, C:Coordinate<x:-108.228691708556, y:141.884783181632, z:35.1656336336287>> => Triangle<A:Coordinate<x:163, y:197, z:0.0>, B:Coordinate<x:189, y:213, z:0.0>, C:Coordinate<x:183, y:210, z:0.0>>
2023-11-25 21:57:13,403 logger       DEBUG    Triangle<A:Coordinate<x:-113.798380910276, y:141.884783181632, z:-1.39358220317423e-14>, B:Coordinate<x:-110.87214955414, y:154.606819347752, z:-1.35774738805945e-14>, C:Coordinate<x:-105.445680309116, y:154.606819347752, z:34.2613784151101>> => Triangle<A:Coordinate<x:163, y:197, z:0.0>, B:Coordinate<x:170, y:200, z:0.0>, C:Coordinate<x:189, y:213, z:0.0>>
2023-11-25 21:57:13,403 logger       DEBUG    Triangle<A:Coordinate<x:-110.87214955414, y:154.606819347752, z:-1.35774738805945e-14>, B:Coordinate<x:-100.811990727286, y:167.0, z:32.7558014037444>, C:Coordinate<x:-105.445680309116, y:154.606819347752, z:34.2613784151101>> => Triangle<A:Coordinate<x:170, y:200, z:0.0>, B:Coordinate<x:196, y:216, z:0.0>, C:Coordinate<x:189, y:213, z:0.0>>
2023-11-25 21:57:13,403 logger       DEBUG    Triangle<A:Coordinate<x:-110.87214955414, y:154.606819347752, z:-1.35774738805945e-14>, B:Coordinate<x:-106.0, y:167.0, z:-1.29808273505172e-14>, C:Coordinate<x:-100.811990727286, y:167.0, z:32.7558014037444>> => Triangle<A:Coordinate<x:170, y:200, z:0.0>, B:Coordinate<x:178, y:204, z:0.0>, C:Coordinate<x:196, y:216, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-106.0, y:167.0, z:-1.29808273505172e-14>, B:Coordinate<x:-93.5402474446007, y:178.690027911712, z:30.3930687852505>, C:Coordinate<x:-100.811990727286, y:167.0, z:32.7558014037444>> => Triangle<A:Coordinate<x:178, y:204, z:0.0>, B:Coordinate<x:203, y:218, z:0.0>, C:Coordinate<x:196, y:216, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-106.0, y:167.0, z:-1.29808273505172e-14>, B:Coordinate<x:-98.3540366338977, y:178.690027911712, z:-1.2044497818595e-14>, C:Coordinate<x:-93.5402474446007, y:178.690027911712, z:30.3930687852505>> => Triangle<A:Coordinate<x:178, y:204, z:0.0>, B:Coordinate<x:186, y:207, z:0.0>, C:Coordinate<x:203, y:218, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-98.3540366338977, y:178.690027911712, z:-1.2044497818595e-14>, B:Coordinate<x:-83.9213959567253, y:190.045758596761, z:27.2677144817006>, C:Coordinate<x:-93.5402474446007, y:178.690027911712, z:30.3930687852505>> => Triangle<A:Coordinate<x:186, y:207, z:0.0>, B:Coordinate<x:211, y:220, z:0.0>, C:Coordinate<x:203, y:218, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-98.3540366338977, y:178.690027911712, z:-1.2044497818595e-14>, B:Coordinate<x:-88.2401776538387, y:190.045758596761, z:-1.08059482217306e-14>, C:Coordinate<x:-83.9213959567253, y:190.045758596761, z:27.2677144817006>> => Triangle<A:Coordinate<x:186, y:207, z:0.0>, B:Coordinate<x:195, y:210, z:0.0>, C:Coordinate<x:211, y:220, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-88.2401776538387, y:190.045758596761, z:-1.08059482217306e-14>, B:Coordinate<x:-73.0880278770875, y:200.456475325953, z:23.7477398160854>, C:Coordinate<x:-83.9213959567253, y:190.045758596761, z:27.2677144817006>> => Triangle<A:Coordinate<x:195, y:210, z:0.0>, B:Coordinate<x:218, y:221, z:0.0>, C:Coordinate<x:211, y:220, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-88.2401776538387, y:190.045758596761, z:-1.08059482217306e-14>, B:Coordinate<x:-76.8493003568309, y:200.456475325953, z:-9.41101415037794e-15>, C:Coordinate<x:-73.0880278770875, y:200.456475325953, z:23.7477398160854>> => Triangle<A:Coordinate<x:195, y:210, z:0.0>, B:Coordinate<x:205, y:213, z:0.0>, C:Coordinate<x:218, y:221, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-76.8493003568309, y:200.456475325953, z:-9.41101415037794e-15>, B:Coordinate<x:-62.1727348191144, y:209.311461370097, z:20.2011461113957>, C:Coordinate<x:-73.0880278770875, y:200.456475325953, z:23.7477398160854>> => Triangle<A:Coordinate<x:205, y:213, z:0.0>, B:Coordinate<x:225, y:222, z:0.0>, C:Coordinate<x:218, y:221, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-76.8493003568309, y:200.456475325953, z:-9.41101415037794e-15>, B:Coordinate<x:-65.372282039882, y:209.311461370097, z:-8.0055311949908e-15>, C:Coordinate<x:-62.1727348191144, y:209.311461370097, z:20.2011461113957>> => Triangle<A:Coordinate<x:205, y:213, z:0.0>, B:Coordinate<x:213, y:215, z:0.0>, C:Coordinate<x:225, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-65.372282039882, y:209.311461370097, z:-8.0055311949908e-15>, B:Coordinate<x:-52.3081083962335, y:216.0, z:16.9959346906221>, C:Coordinate<x:-62.1727348191144, y:209.311461370097, z:20.2011461113957>> => Triangle<A:Coordinate<x:213, y:215, z:0.0>, B:Coordinate<x:230, y:223, z:0.0>, C:Coordinate<x:225, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-65.372282039882, y:209.311461370097, z:-8.0055311949908e-15>, B:Coordinate<x:-55.0, y:216.0, z:-6.73533494602307e-15>, C:Coordinate<x:-52.3081083962335, y:216.0, z:16.9959346906221>> => Triangle<A:Coordinate<x:213, y:215, z:0.0>, B:Coordinate<x:220, y:217, z:0.0>, C:Coordinate<x:230, y:223, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-55.0, y:216.0, z:-6.73533494602307e-15>, B:Coordinate<x:-43.5720574444606, y:220.602946729534, z:14.1574196690969>, C:Coordinate<x:-52.3081083962335, y:216.0, z:16.9959346906221>> => Triangle<A:Coordinate<x:220, y:217, z:0.0>, B:Coordinate<x:234, y:223, z:0.0>, C:Coordinate<x:230, y:223, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-55.0, y:216.0, z:-6.73533494602307e-15>, B:Coordinate<x:-45.81437243519, y:220.602946729534, z:-5.61045715805185e-15>, C:Coordinate<x:-43.5720574444606, y:220.602946729534, z:14.1574196690969>> => Triangle<A:Coordinate<x:220, y:217, z:0.0>, B:Coordinate<x:226, y:218, z:0.0>, C:Coordinate<x:234, y:223, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-45.81437243519, y:220.602946729534, z:-5.61045715805185e-15>, B:Coordinate<x:-35.4084647171772, y:223.80674897294, z:11.5049075999788>, C:Coordinate<x:-43.5720574444606, y:220.602946729534, z:14.1574196690969>> => Triangle<A:Coordinate<x:226, y:218, z:0.0>, B:Coordinate<x:237, y:223, z:0.0>, C:Coordinate<x:234, y:223, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-45.81437243519, y:220.602946729534, z:-5.61045715805185e-15>, B:Coordinate<x:-37.2306630683853, y:223.80674897294, z:-4.55929065505648e-15>, C:Coordinate<x:-35.4084647171772, y:223.80674897294, z:11.5049075999788>> => Triangle<A:Coordinate<x:226, y:218, z:0.0>, B:Coordinate<x:231, y:219, z:0.0>, C:Coordinate<x:237, y:223, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-37.2306630683853, y:223.80674897294, z:-4.55929065505648e-15>, B:Coordinate<x:-27.9988827038586, y:225.909077851579, z:9.09738846299852>, C:Coordinate<x:-35.4084647171772, y:223.80674897294, z:11.5049075999788>> => Triangle<A:Coordinate<x:231, y:219, z:0.0>, B:Coordinate<x:240, y:222, z:0.0>, C:Coordinate<x:237, y:223, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-37.2306630683853, y:223.80674897294, z:-4.55929065505648e-15>, B:Coordinate<x:-29.4397674839856, y:225.909077851579, z:-3.60521263159421e-15>, C:Coordinate<x:-27.9988827038586, y:225.909077851579, z:9.09738846299852>> => Triangle<A:Coordinate<x:231, y:219, z:0.0>, B:Coordinate<x:235, y:219, z:0.0>, C:Coordinate<x:240, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-29.4397674839856, y:225.909077851579, z:-3.60521263159421e-15>, B:Coordinate<x:-21.5248638939803, y:227.207604486812, z:6.99385223788674>, C:Coordinate<x:-27.9988827038586, y:225.909077851579, z:9.09738846299852>> => Triangle<A:Coordinate<x:235, y:219, z:0.0>, B:Coordinate<x:242, y:222, z:0.0>, C:Coordinate<x:240, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-29.4397674839856, y:225.909077851579, z:-3.60521263159421e-15>, B:Coordinate<x:-22.6325812663905, y:227.207604486812, z:-2.77160028222232e-15>, C:Coordinate<x:-21.5248638939803, y:227.207604486812, z:6.99385223788674>> => Triangle<A:Coordinate<x:235, y:219, z:0.0>, B:Coordinate<x:238, y:219, z:0.0>, C:Coordinate<x:242, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-22.6325812663905, y:227.207604486812, z:-2.77160028222232e-15>, B:Coordinate<x:-16.1679607770176, y:228.0, z:5.2532889043741>, C:Coordinate<x:-21.5248638939803, y:227.207604486812, z:6.99385223788674>> => Triangle<A:Coordinate<x:238, y:219, z:0.0>, B:Coordinate<x:244, y:222, z:0.0>, C:Coordinate<x:242, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-22.6325812663905, y:227.207604486812, z:-2.77160028222232e-15>, B:Coordinate<x:-17.0, y:228.0, z:-2.08183080149804e-15>, C:Coordinate<x:-16.1679607770176, y:228.0, z:5.2532889043741>> => Triangle<A:Coordinate<x:238, y:219, z:0.0>, B:Coordinate<x:241, y:220, z:0.0>, C:Coordinate<x:244, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-17.0, y:228.0, z:-2.08183080149804e-15>, B:Coordinate<x:-11.6307434787842, y:228.596711805385, z:3.7790576380894>, C:Coordinate<x:-16.1679607770176, y:228.0, z:5.2532889043741>> => Triangle<A:Coordinate<x:241, y:220, z:0.0>, B:Coordinate<x:246, y:221, z:0.0>, C:Coordinate<x:244, y:222, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-17.0, y:228.0, z:-2.08183080149804e-15>, B:Coordinate<x:-12.2292874077471, y:228.596711805385, z:-1.49760630622471e-15>, C:Coordinate<x:-11.6307434787842, y:228.596711805385, z:3.7790576380894>> => Triangle<A:Coordinate<x:241, y:220, z:0.0>, B:Coordinate<x:243, y:220, z:0.0>, C:Coordinate<x:246, y:221, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-12.2292874077471, y:228.596711805385, z:-1.49760630622471e-15>, B:Coordinate<x:-7.59498378005233, y:229.10387102501, z:2.46775982270845>, C:Coordinate<x:-11.6307434787842, y:228.596711805385, z:3.7790576380894>> => Triangle<A:Coordinate<x:243, y:220, z:0.0>, B:Coordinate<x:247, y:221, z:0.0>, C:Coordinate<x:246, y:221, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-12.2292874077471, y:228.596711805385, z:-1.49760630622471e-15>, B:Coordinate<x:-7.98583853842738, y:229.10387102501, z:-9.77950861475778e-16>, C:Coordinate<x:-7.59498378005233, y:229.10387102501, z:2.46775982270845>> => Triangle<A:Coordinate<x:243, y:220, z:0.0>, B:Coordinate<x:245, y:220, z:0.0>, C:Coordinate<x:247, y:221, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-7.98583853842738, y:229.10387102501, z:-9.77950861475778e-16>, B:Coordinate<x:-4.21103665273546, y:229.512674341943, z:1.36824875003244>, C:Coordinate<x:-7.59498378005233, y:229.10387102501, z:2.46775982270845>> => Triangle<A:Coordinate<x:245, y:220, z:0.0>, B:Coordinate<x:248, y:220, z:0.0>, C:Coordinate<x:247, y:221, z:0.0>>
2023-11-25 21:57:13,404 logger       DEBUG    Triangle<A:Coordinate<x:-7.98583853842738, y:229.10387102501, z:-9.77950861475778e-16>, B:Coordinate<x:-4.4277459652341, y:229.512674341943, z:-5.42224584213707e-16>, C:Coordinate<x:-4.21103665273546, y:229.512674341943, z:1.36824875003244>> => Triangle<A:Coordinate<x:245, y:220, z:0.0>, B:Coordinate<x:247, y:220, z:0.0>, C:Coordinate<x:248, y:220, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-19.8861310769664, y:410.241584925467, z:6.46139566877567>, B:Coordinate<x:-34.2966185305833, y:410.199849093171, z:24.9179519292455>, C:Coordinate<x:-16.9161534756161, y:410.241584925467, z:12.2903049103008>> => Triangle<A:Coordinate<x:300, y:261, z:0.0>, B:Coordinate<x:303, y:268, z:0.0>, C:Coordinate<x:304, y:263, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-19.8861310769664, y:410.241584925467, z:6.46139566877567>, B:Coordinate<x:-40.3180931515552, y:410.199849093171, z:13.1001425794933>, C:Coordinate<x:-34.2966185305833, y:410.199849093171, z:24.9179519292455>> => Triangle<A:Coordinate<x:300, y:261, z:0.0>, B:Coordinate<x:295, y:264, z:0.0>, C:Coordinate<x:303, y:268, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-40.3180931515552, y:410.199849093171, z:13.1001425794933>, B:Coordinate<x:-49.4484377044296, y:409.53732079814, z:35.9263929356919>, C:Coordinate<x:-34.2966185305833, y:410.199849093171, z:24.9179519292455>> => Triangle<A:Coordinate<x:295, y:264, z:0.0>, B:Coordinate<x:303, y:272, z:0.0>, C:Coordinate<x:303, y:268, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-40.3180931515552, y:410.199849093171, z:13.1001425794933>, B:Coordinate<x:-58.1301248631336, y:409.53732079814, z:18.8876225125103>, C:Coordinate<x:-49.4484377044296, y:409.53732079814, z:35.9263929356919>> => Triangle<A:Coordinate<x:295, y:264, z:0.0>, B:Coordinate<x:291, y:266, z:0.0>, C:Coordinate<x:303, y:272, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-58.1301248631336, y:409.53732079814, z:18.8876225125103>, B:Coordinate<x:-59.6786535366829, y:407.916528335406, z:43.3590798084976>, C:Coordinate<x:-49.4484377044296, y:409.53732079814, z:35.9263929356919>> => Triangle<A:Coordinate<x:291, y:266, z:0.0>, B:Coordinate<x:302, y:274, z:0.0>, C:Coordinate<x:303, y:272, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-58.1301248631336, y:409.53732079814, z:18.8876225125103>, B:Coordinate<x:-70.1564648510684, y:407.916528335406, z:22.7952172481837>, C:Coordinate<x:-59.6786535366829, y:407.916528335406, z:43.3590798084976>> => Triangle<A:Coordinate<x:291, y:266, z:0.0>, B:Coordinate<x:288, y:267, z:0.0>, C:Coordinate<x:302, y:274, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-70.1564648510684, y:407.916528335406, z:22.7952172481837>, B:Coordinate<x:-62.294308566871, y:405.0, z:45.2594644265204>, C:Coordinate<x:-59.6786535366829, y:407.916528335406, z:43.3590798084976>> => Triangle<A:Coordinate<x:288, y:267, z:0.0>, B:Coordinate<x:301, y:274, z:0.0>, C:Coordinate<x:302, y:274, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-70.1564648510684, y:407.916528335406, z:22.7952172481837>, B:Coordinate<x:-73.2313517547268, y:405.0, z:23.7943085668709>, C:Coordinate<x:-62.294308566871, y:405.0, z:45.2594644265204>> => Triangle<A:Coordinate<x:288, y:267, z:0.0>, B:Coordinate<x:287, y:266, z:0.0>, C:Coordinate<x:301, y:274, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-73.2313517547268, y:405.0, z:23.7943085668709>, B:Coordinate<x:-55.5777634528058, y:400.322754655275, z:40.3796087598855>, C:Coordinate<x:-62.294308566871, y:405.0, z:45.2594644265204>> => Triangle<A:Coordinate<x:287, y:266, z:0.0>, B:Coordinate<x:300, y:272, z:0.0>, C:Coordinate<x:301, y:274, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-73.2313517547268, y:405.0, z:23.7943085668709>, B:Coordinate<x:-65.3355794259177, y:400.322754655275, z:21.2288166202701>, C:Coordinate<x:-55.5777634528058, y:400.322754655275, z:40.3796087598855>> => Triangle<A:Coordinate<x:287, y:266, z:0.0>, B:Coordinate<x:287, y:265, z:0.0>, C:Coordinate<x:300, y:272, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-65.3355794259177, y:400.322754655275, z:21.2288166202701>, B:Coordinate<x:-42.5483624685029, y:394.380528173903, z:30.9131948303545>, C:Coordinate<x:-55.5777634528058, y:400.322754655275, z:40.3796087598855>> => Triangle<A:Coordinate<x:287, y:265, z:0.0>, B:Coordinate<x:299, y:267, z:0.0>, C:Coordinate<x:300, y:272, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-65.3355794259177, y:400.322754655275, z:21.2288166202701>, B:Coordinate<x:-50.0185999363612, y:394.380528173903, z:16.2520282973177>, C:Coordinate<x:-42.5483624685029, y:394.380528173903, z:30.9131948303545>> => Triangle<A:Coordinate<x:287, y:265, z:0.0>, B:Coordinate<x:289, y:262, z:0.0>, C:Coordinate<x:299, y:267, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-50.0185999363612, y:394.380528173903, z:16.2520282973177>, B:Coordinate<x:-27.6186235777954, y:388.276924364894, z:20.0661045942399>, C:Coordinate<x:-42.5483624685029, y:394.380528173903, z:30.9131948303545>> => Triangle<A:Coordinate<x:289, y:262, z:0.0>, B:Coordinate<x:298, y:262, z:0.0>, C:Coordinate<x:299, y:267, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-50.0185999363612, y:394.380528173903, z:16.2520282973177>, B:Coordinate<x:-32.4676392552907, y:388.276924364894, z:10.5493754842286>, C:Coordinate<x:-27.6186235777954, y:388.276924364894, z:20.0661045942399>> => Triangle<A:Coordinate<x:289, y:262, z:0.0>, B:Coordinate<x:291, y:259, z:0.0>, C:Coordinate<x:298, y:262, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-32.4676392552907, y:388.276924364894, z:10.5493754842286>, B:Coordinate<x:-15.2010647445165, y:383.115547037256, z:11.0442200078542>, C:Coordinate<x:-27.6186235777954, y:388.276924364894, z:20.0661045942399>> => Triangle<A:Coordinate<x:291, y:259, z:0.0>, B:Coordinate<x:296, y:258, z:0.0>, C:Coordinate<x:298, y:262, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-32.4676392552907, y:388.276924364894, z:10.5493754842286>, B:Coordinate<x:-17.8699233519397, y:383.115547037256, z:5.80629006721757>, C:Coordinate<x:-15.2010647445165, y:383.115547037256, z:11.0442200078542>> => Triangle<A:Coordinate<x:291, y:259, z:0.0>, B:Coordinate<x:293, y:256, z:0.0>, C:Coordinate<x:296, y:258, z:0.0>>
2023-11-25 21:57:13,405 logger       DEBUG    Triangle<A:Coordinate<x:-17.8699233519397, y:383.115547037256, z:5.80629006721757>, B:Coordinate<x:-9.70820393249937, y:380.0, z:7.05342302750968>, C:Coordinate<x:-15.2010647445165, y:383.115547037256, z:11.0442200078542>> => Triangle<A:Coordinate<x:293, y:256, z:0.0>, B:Coordinate<x:296, y:256, z:0.0>, C:Coordinate<x:296, y:258, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-17.8699233519397, y:383.115547037256, z:5.80629006721757>, B:Coordinate<x:-11.4126781955418, y:380.0, z:3.70820393249937>, C:Coordinate<x:-9.70820393249937, y:380.0, z:7.05342302750968>> => Triangle<A:Coordinate<x:293, y:256, z:0.0>, B:Coordinate<x:293, y:255, z:0.0>, C:Coordinate<x:296, y:256, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-11.4126781955418, y:380.0, z:3.70820393249937>, B:Coordinate<x:-9.2219527688099, y:364.693888596417, z:6.70014087779718>, C:Coordinate<x:-9.70820393249937, y:380.0, z:7.05342302750968>> => Triangle<A:Coordinate<x:293, y:255, z:0.0>, B:Coordinate<x:291, y:253, z:0.0>, C:Coordinate<x:296, y:256, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-11.4126781955418, y:380.0, z:3.70820393249937>, B:Coordinate<x:-10.8410556696884, y:364.693888596417, z:3.52247251503918>, C:Coordinate<x:-9.2219527688099, y:364.693888596417, z:6.70014087779718>> => Triangle<A:Coordinate<x:293, y:255, z:0.0>, B:Coordinate<x:289, y:251, z:0.0>, C:Coordinate<x:291, y:253, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.8410556696884, y:364.693888596417, z:3.52247251503918>, B:Coordinate<x:-8.8886967377862, y:330.591382536128, z:6.45801619854419>, C:Coordinate<x:-9.2219527688099, y:364.693888596417, z:6.70014087779718>> => Triangle<A:Coordinate<x:289, y:251, z:0.0>, B:Coordinate<x:281, y:245, z:0.0>, C:Coordinate<x:291, y:253, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.8410556696884, y:364.693888596417, z:3.52247251503918>, B:Coordinate<x:-10.4492897091419, y:330.591382536128, z:3.39518003814402>, C:Coordinate<x:-8.8886967377862, y:330.591382536128, z:6.45801619854419>> => Triangle<A:Coordinate<x:289, y:251, z:0.0>, B:Coordinate<x:279, y:244, z:0.0>, C:Coordinate<x:281, y:245, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.4492897091419, y:330.591382536128, z:3.39518003814402>, B:Coordinate<x:-8.71766458916974, y:290.24193217763, z:6.3337540689182>, C:Coordinate<x:-8.8886967377862, y:330.591382536128, z:6.45801619854419>> => Triangle<A:Coordinate<x:279, y:244, z:0.0>, B:Coordinate<x:269, y:237, z:0.0>, C:Coordinate<x:281, y:245, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.4492897091419, y:330.591382536128, z:3.39518003814402>, B:Coordinate<x:-10.2482293598926, y:290.24193217763, z:3.32985157054145>, C:Coordinate<x:-8.71766458916974, y:290.24193217763, z:6.3337540689182>> => Triangle<A:Coordinate<x:279, y:244, z:0.0>, B:Coordinate<x:267, y:236, z:0.0>, C:Coordinate<x:269, y:237, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.2482293598926, y:290.24193217763, z:3.32985157054145>, B:Coordinate<x:-8.718085072702, y:256.194987879421, z:6.33405956808671>, C:Coordinate<x:-8.71766458916974, y:290.24193217763, z:6.3337540689182>> => Triangle<A:Coordinate<x:267, y:236, z:0.0>, B:Coordinate<x:258, y:229, z:0.0>, C:Coordinate<x:269, y:237, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.2482293598926, y:290.24193217763, z:3.32985157054145>, B:Coordinate<x:-10.2487236679308, y:256.194987879421, z:3.33001218095906>, C:Coordinate<x:-8.718085072702, y:256.194987879421, z:6.33405956808671>> => Triangle<A:Coordinate<x:267, y:236, z:0.0>, B:Coordinate<x:256, y:228, z:0.0>, C:Coordinate<x:258, y:229, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.2487236679308, y:256.194987879421, z:3.33001218095906>, B:Coordinate<x:-8.89918693812442, y:241.0, z:6.4656377752172>, C:Coordinate<x:-8.718085072702, y:256.194987879421, z:6.33405956808671>> => Triangle<A:Coordinate<x:256, y:228, z:0.0>, B:Coordinate<x:252, y:225, z:0.0>, C:Coordinate<x:258, y:229, z:0.0>>
2023-11-25 21:57:13,406 logger       DEBUG    Triangle<A:Coordinate<x:-10.2487236679308, y:256.194987879421, z:3.33001218095906>, B:Coordinate<x:-10.4616216792467, y:241.0, z:3.39918693812442>, C:Coordinate<x:-8.89918693812442, y:241.0, z:6.4656377752172>> => Triangle<A:Coordinate<x:256, y:228, z:0.0>, B:Coordinate<x:250, y:224, z:0.0>, C:Coordinate<x:252, y:225, z:0.0>>
